12.1145 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x096D3110>, name='window1', pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
12.1145 	EXP 	window1: recordFrameIntervals = False
12.2803 	EXP 	window1: recordFrameIntervals = True
12.4638 	EXP 	window1: recordFrameIntervals = False
12.7678 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
12.7814 	EXP 	Created polygon = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon', opacity=1.0, ori=array(0.0), pos=array([ 3.,  0.]), size=array([ 1.,  1.]), units='cm', vertices=ndarray(...), win=Window(...))
12.7929 	EXP 	Created polygon_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_2', opacity=1.0, ori=array(0.0), pos=array([-3.,  0.]), size=array([ 2.5,  2.5]), units='cm', vertices=ndarray(...), win=Window(...))
12.8008 	EXP 	Created polygon_5 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-2.0, fillColor=array([ 50.,   1.,   1.]), fillColorSpace='rgb', fillRGB=array([ 50.,   1.,   1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_5', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.1,  0.1]), units='cm', vertices=ndarray(...), win=Window(...))
12.8090 	EXP 	Created polygon_3 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_3', opacity=1.0, ori=array(0.0), pos=array([ 3.,  0.]), size=array([ 2.5,  2.5]), units='cm', vertices=ndarray(...), win=Window(...))
12.8168 	EXP 	Created polygon_4 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_4', opacity=1.0, ori=array(0.0), pos=array([-3.,  0.]), size=array([ 2.5,  2.5]), units='cm', vertices=ndarray(...), win=Window(...))
12.8719 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
12.8795 	EXP 	Created polygon_6 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([ 50.,   1.,   1.]), fillColorSpace='rgb', fillRGB=array([ 50.,   1.,   1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='polygon_6', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.1,  0.1]), units='cm', vertices=ndarray(...), win=Window(...))
12.9103 	EXP 	Created text_3 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_3', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
12.9322 	EXP 	Created text_4 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_4', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
12.9469 	EXP 	text_2: autoDraw = True
13.8806 	DATA 	Keypress: space
13.8838 	EXP 	Imported set_conditions.csv as conditions, 40 conditions, 2 params
13.8850 	EXP 	Created sequence: random, trialTypes=40, nReps=40, seed=None
13.8855 	EXP 	New trial (rep=0, index=0): {'number_of_fixational_trials': 6, 'size': [2.7, 2.7]}
13.8859 	EXP 	Created sequence: random, trialTypes=1, nReps=6, seed=None
13.8861 	EXP 	New trial (rep=0, index=0): None
13.9803 	EXP 	text_2: autoDraw = False
13.9803 	EXP 	polygon: size = array([ 2.7,  2.7])
13.9803 	EXP 	polygon_5: autoDraw = True
14.3136 	EXP 	polygon: autoDraw = True
14.3136 	EXP 	polygon_2: autoDraw = True
14.4469 	EXP 	polygon: autoDraw = False
14.4469 	EXP 	polygon_2: autoDraw = False
14.8807 	EXP 	New trial (rep=1, index=0): None
14.8969 	EXP 	polygon_5: autoDraw = False
14.8969 	EXP 	polygon: autoDraw = False
14.8969 	EXP 	polygon_2: autoDraw = False
14.8969 	EXP 	polygon_5: autoDraw = False
14.8969 	EXP 	polygon: size = array([ 2.7,  2.7])
14.8969 	EXP 	polygon_5: autoDraw = True
15.3136 	EXP 	polygon: autoDraw = True
15.3136 	EXP 	polygon_2: autoDraw = True
15.4470 	EXP 	polygon: autoDraw = False
15.4470 	EXP 	polygon_2: autoDraw = False
15.8807 	EXP 	New trial (rep=2, index=0): None
15.8969 	EXP 	polygon_5: autoDraw = False
15.8969 	EXP 	polygon: autoDraw = False
15.8969 	EXP 	polygon_2: autoDraw = False
15.8969 	EXP 	polygon_5: autoDraw = False
15.8969 	EXP 	polygon: size = array([ 2.7,  2.7])
15.8969 	EXP 	polygon_5: autoDraw = True
16.3136 	EXP 	polygon: autoDraw = True
16.3136 	EXP 	polygon_2: autoDraw = True
16.4469 	EXP 	polygon: autoDraw = False
16.4469 	EXP 	polygon_2: autoDraw = False
16.8807 	EXP 	New trial (rep=3, index=0): None
16.8969 	EXP 	polygon_5: autoDraw = False
16.8969 	EXP 	polygon: autoDraw = False
16.8969 	EXP 	polygon_2: autoDraw = False
16.8969 	EXP 	polygon_5: autoDraw = False
16.8969 	EXP 	polygon: size = array([ 2.7,  2.7])
16.8969 	EXP 	polygon_5: autoDraw = True
17.3136 	EXP 	polygon: autoDraw = True
17.3136 	EXP 	polygon_2: autoDraw = True
17.4469 	EXP 	polygon: autoDraw = False
17.4469 	EXP 	polygon_2: autoDraw = False
17.8807 	EXP 	New trial (rep=4, index=0): None
17.8969 	EXP 	polygon_5: autoDraw = False
17.8969 	EXP 	polygon: autoDraw = False
17.8969 	EXP 	polygon_2: autoDraw = False
17.8969 	EXP 	polygon_5: autoDraw = False
17.8969 	EXP 	polygon: size = array([ 2.7,  2.7])
17.8969 	EXP 	polygon_5: autoDraw = True
18.3136 	EXP 	polygon: autoDraw = True
18.3136 	EXP 	polygon_2: autoDraw = True
18.4469 	EXP 	polygon: autoDraw = False
18.4469 	EXP 	polygon_2: autoDraw = False
18.8812 	EXP 	New trial (rep=5, index=0): None
18.8969 	EXP 	polygon_5: autoDraw = False
