18.1533 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x14D37BD0>, name='window1', pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
18.9247 	EXP 	Created fixational_point_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([ 50.,   1.,   1.]), fillColorSpace='rgb', fillRGB=array([ 50.,   1.,   1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='fixational_point_2', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.1,  0.1]), units='cm', vertices=ndarray(...), win=Window(...))
18.9503 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
18.9651 	EXP 	Created thanks = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='thanks', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
18.9858 	EXP 	text_2: autoDraw = True
62.5358 	DATA 	Keypress: space
62.5386 	EXP 	Imported conditions.csv as conditions, 30 conditions, 2 params
62.5390 	EXP 	Created sequence: random, trialTypes=30, nReps=1, seed=None
62.5393 	EXP 	New trial (rep=0, index=0): {'size': [2.7, 2.7], 'n': 5}
62.5396 	EXP 	Created sequence: random, trialTypes=1, nReps=5, seed=None
62.5399 	EXP 	New trial (rep=0, index=0): None
62.6356 	EXP 	text_2: autoDraw = False
62.6356 	EXP 	bigger_circle: size = array([ 2.7,  2.7])
62.6356 	EXP 	fixational_point_1: autoDraw = True
62.9770 	EXP 	bigger_circle: autoDraw = True
62.9770 	EXP 	smaller_circle: autoDraw = True
63.1022 	EXP 	bigger_circle: autoDraw = False
63.1022 	EXP 	smaller_circle: autoDraw = False
63.5526 	EXP 	New trial (rep=1, index=0): None
63.5689 	EXP 	bigger_circle: autoDraw = False
63.5689 	EXP 	smaller_circle: autoDraw = False
63.5689 	EXP 	fixational_point_1: autoDraw = False
63.5689 	EXP 	bigger_circle: size = array([ 2.7,  2.7])
63.5689 	EXP 	fixational_point_1: autoDraw = True
63.9937 	EXP 	bigger_circle: autoDraw = True
63.9937 	EXP 	smaller_circle: autoDraw = True
64.1355 	EXP 	bigger_circle: autoDraw = False
64.1355 	EXP 	smaller_circle: autoDraw = False
64.5607 	EXP 	New trial (rep=2, index=0): None
64.5855 	EXP 	bigger_circle: autoDraw = False
64.5855 	EXP 	smaller_circle: autoDraw = False
64.5855 	EXP 	fixational_point_1: autoDraw = False
64.5855 	EXP 	bigger_circle: size = array([ 2.7,  2.7])
64.5855 	EXP 	fixational_point_1: autoDraw = True
64.9855 	EXP 	bigger_circle: autoDraw = True
64.9855 	EXP 	smaller_circle: autoDraw = True
65.1189 	EXP 	bigger_circle: autoDraw = False
65.1189 	EXP 	smaller_circle: autoDraw = False
65.5607 	EXP 	New trial (rep=3, index=0): None
65.5855 	EXP 	bigger_circle: autoDraw = False
65.5855 	EXP 	smaller_circle: autoDraw = False
65.5855 	EXP 	fixational_point_1: autoDraw = False
65.5855 	EXP 	bigger_circle: size = array([ 2.7,  2.7])
65.5855 	EXP 	fixational_point_1: autoDraw = True
65.9855 	EXP 	bigger_circle: autoDraw = True
65.9855 	EXP 	smaller_circle: autoDraw = True
66.1189 	EXP 	bigger_circle: autoDraw = False
66.1189 	EXP 	smaller_circle: autoDraw = False
66.5607 	EXP 	New trial (rep=4, index=0): None
66.5855 	EXP 	bigger_circle: autoDraw = False
66.5855 	EXP 	smaller_circle: autoDraw = False
66.5855 	EXP 	fixational_point_1: autoDraw = False
66.5855 	EXP 	bigger_circle: size = array([ 2.7,  2.7])
66.5855 	EXP 	fixational_point_1: autoDraw = True
66.9855 	EXP 	bigger_circle: autoDraw = True
66.9855 	EXP 	smaller_circle: autoDraw = True
67.1189 	EXP 	bigger_circle: autoDraw = False
67.1189 	EXP 	smaller_circle: autoDraw = False
67.5617 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
67.5624 	EXP 	New trial (rep=0, index=0): None
67.5855 	EXP 	bigger_circle: autoDraw = False
67.5855 	EXP 	smaller_circle: autoDraw = False
67.5855 	EXP 	fixational_point_1: autoDraw = False
67.5855 	EXP 	fixational_point_2: autoDraw = True
68.1688 	EXP 	fixational_point_2: autoDraw = False
68.1855 	EXP 	circle_1: autoDraw = True
68.1855 	EXP 	circle_2: autoDraw = True
68.3188 	EXP 	circle_1: autoDraw = False
68.3188 	EXP 	circle_2: autoDraw = False
68.3936 	EXP 	question: autoDraw = True
73.5690 	DATA 	Keypress: right
73.5709 	EXP 	New trial (rep=1, index=0): None
73.5936 	EXP 	circle_1: autoDraw = False
73.5936 	EXP 	circle_2: autoDraw = False
73.5936 	EXP 	question: autoDraw = False
73.5936 	EXP 	fixational_point_2: autoDraw = False
73.5936 	EXP 	fixational_point_2: autoDraw = True
74.1855 	EXP 	fixational_point_2: autoDraw = False
74.2021 	EXP 	circle_1: autoDraw = True
74.2021 	EXP 	circle_2: autoDraw = True
74.3355 	EXP 	circle_1: autoDraw = False
74.3355 	EXP 	circle_2: autoDraw = False
74.4102 	EXP 	question: autoDraw = True
76.7857 	DATA 	Keypress: right
76.7873 	EXP 	New trial (rep=2, index=0): None
76.8102 	EXP 	circle_1: autoDraw = False
76.8102 	EXP 	circle_2: autoDraw = False
76.8102 	EXP 	question: autoDraw = False
76.8102 	EXP 	fixational_point_2: autoDraw = False
76.8102 	EXP 	fixational_point_2: autoDraw = True
77.4021 	EXP 	fixational_point_2: autoDraw = False
77.4188 	EXP 	circle_1: autoDraw = True
77.4188 	EXP 	circle_2: autoDraw = True
77.5521 	EXP 	circle_1: autoDraw = False
77.5521 	EXP 	circle_2: autoDraw = False
77.6269 	EXP 	question: autoDraw = True
78.8856 	DATA 	Keypress: left
78.8873 	EXP 	New trial (rep=3, index=0): None
78.9102 	EXP 	circle_1: autoDraw = False
78.9102 	EXP 	circle_2: autoDraw = False
78.9102 	EXP 	question: autoDraw = False
78.9102 	EXP 	fixational_point_2: autoDraw = False
78.9102 	EXP 	fixational_point_2: autoDraw = True
79.5021 	EXP 	fixational_point_2: autoDraw = False
79.5188 	EXP 	circle_1: autoDraw = True
79.5188 	EXP 	circle_2: autoDraw = True
79.6521 	EXP 	circle_1: autoDraw = False
79.6521 	EXP 	circle_2: autoDraw = False
79.7269 	EXP 	question: autoDraw = True
80.4023 	DATA 	Keypress: right
80.4040 	EXP 	New trial (rep=4, index=0): None
80.4269 	EXP 	circle_1: autoDraw = False
80.4269 	EXP 	circle_2: autoDraw = False
80.4269 	EXP 	question: autoDraw = False
80.4269 	EXP 	fixational_point_2: autoDraw = False
80.4269 	EXP 	fixational_point_2: autoDraw = True
81.0187 	EXP 	fixational_point_2: autoDraw = False
81.0354 	EXP 	circle_1: autoDraw = True
81.0354 	EXP 	circle_2: autoDraw = True
81.1687 	EXP 	circle_1: autoDraw = False
81.1687 	EXP 	circle_2: autoDraw = False
81.2435 	EXP 	question: autoDraw = True
81.7023 	DATA 	Keypress: right
81.7040 	EXP 	New trial (rep=5, index=0): None
81.7269 	EXP 	circle_1: autoDraw = False
81.7269 	EXP 	circle_2: autoDraw = False
81.7269 	EXP 	question: autoDraw = False
81.7269 	EXP 	fixational_point_2: autoDraw = False
81.7269 	EXP 	fixational_point_2: autoDraw = True
82.3187 	EXP 	fixational_point_2: autoDraw = False
82.3354 	EXP 	circle_1: autoDraw = True
82.3354 	EXP 	circle_2: autoDraw = True
82.4687 	EXP 	circle_1: autoDraw = False
82.4687 	EXP 	circle_2: autoDraw = False
82.5435 	EXP 	question: autoDraw = True
84.1356 	DATA 	Keypress: left
84.1373 	EXP 	New trial (rep=6, index=0): None
84.1601 	EXP 	circle_1: autoDraw = False
84.1601 	EXP 	circle_2: autoDraw = False
84.1601 	EXP 	question: autoDraw = False
84.1601 	EXP 	fixational_point_2: autoDraw = False
84.1601 	EXP 	fixational_point_2: autoDraw = True
84.7520 	EXP 	fixational_point_2: autoDraw = False
84.7687 	EXP 	circle_1: autoDraw = True
84.7687 	EXP 	circle_2: autoDraw = True
84.9020 	EXP 	circle_1: autoDraw = False
84.9020 	EXP 	circle_2: autoDraw = False
84.9768 	EXP 	question: autoDraw = True
85.9856 	DATA 	Keypress: right
85.9873 	EXP 	New trial (rep=7, index=0): None
86.0101 	EXP 	circle_1: autoDraw = False
86.0101 	EXP 	circle_2: autoDraw = False
86.0101 	EXP 	question: autoDraw = False
86.0101 	EXP 	fixational_point_2: autoDraw = False
86.0101 	EXP 	fixational_point_2: autoDraw = True
86.6020 	EXP 	fixational_point_2: autoDraw = False
86.6187 	EXP 	circle_1: autoDraw = True
86.6187 	EXP 	circle_2: autoDraw = True
86.7520 	EXP 	circle_1: autoDraw = False
86.7520 	EXP 	circle_2: autoDraw = False
86.8268 	EXP 	question: autoDraw = True
87.4189 	DATA 	Keypress: right
87.4206 	EXP 	New trial (rep=8, index=0): None
87.4435 	EXP 	circle_1: autoDraw = False
87.4435 	EXP 	circle_2: autoDraw = False
87.4435 	EXP 	question: autoDraw = False
87.4435 	EXP 	fixational_point_2: autoDraw = False
87.4435 	EXP 	fixational_point_2: autoDraw = True
88.0354 	EXP 	fixational_point_2: autoDraw = False
88.0520 	EXP 	circle_1: autoDraw = True
88.0520 	EXP 	circle_2: autoDraw = True
88.1854 	EXP 	circle_1: autoDraw = False
88.1854 	EXP 	circle_2: autoDraw = False
88.2601 	EXP 	question: autoDraw = True
89.0189 	DATA 	Keypress: left
89.0206 	EXP 	New trial (rep=9, index=0): None
89.0435 	EXP 	circle_1: autoDraw = False
89.0435 	EXP 	circle_2: autoDraw = False
89.0435 	EXP 	question: autoDraw = False
89.0435 	EXP 	fixational_point_2: autoDraw = False
89.0435 	EXP 	fixational_point_2: autoDraw = True
89.6353 	EXP 	fixational_point_2: autoDraw = False
89.6520 	EXP 	circle_1: autoDraw = True
89.6520 	EXP 	circle_2: autoDraw = True
89.7853 	EXP 	circle_1: autoDraw = False
89.7853 	EXP 	circle_2: autoDraw = False
89.8601 	EXP 	question: autoDraw = True
93.2189 	DATA 	Keypress: down
93.2205 	EXP 	New trial (rep=10, index=0): None
93.2434 	EXP 	circle_1: autoDraw = False
93.2434 	EXP 	circle_2: autoDraw = False
93.2434 	EXP 	question: autoDraw = False
93.2434 	EXP 	fixational_point_2: autoDraw = False
93.2434 	EXP 	fixational_point_2: autoDraw = True
93.8353 	EXP 	fixational_point_2: autoDraw = False
93.8520 	EXP 	circle_1: autoDraw = True
93.8520 	EXP 	circle_2: autoDraw = True
93.9853 	EXP 	circle_1: autoDraw = False
93.9853 	EXP 	circle_2: autoDraw = False
94.0601 	EXP 	question: autoDraw = True
94.6355 	DATA 	Keypress: right
94.6373 	EXP 	New trial (rep=11, index=0): None
94.6601 	EXP 	circle_1: autoDraw = False
94.6601 	EXP 	circle_2: autoDraw = False
94.6601 	EXP 	question: autoDraw = False
94.6601 	EXP 	fixational_point_2: autoDraw = False
94.6601 	EXP 	fixational_point_2: autoDraw = True
95.2520 	EXP 	fixational_point_2: autoDraw = False
95.2686 	EXP 	circle_1: autoDraw = True
95.2686 	EXP 	circle_2: autoDraw = True
95.4020 	EXP 	circle_1: autoDraw = False
95.4020 	EXP 	circle_2: autoDraw = False
95.4767 	EXP 	question: autoDraw = True
95.9355 	DATA 	Keypress: down
95.9371 	EXP 	New trial (rep=12, index=0): None
95.9601 	EXP 	circle_1: autoDraw = False
95.9601 	EXP 	circle_2: autoDraw = False
95.9601 	EXP 	question: autoDraw = False
95.9601 	EXP 	fixational_point_2: autoDraw = False
95.9601 	EXP 	fixational_point_2: autoDraw = True
96.5520 	EXP 	fixational_point_2: autoDraw = False
96.5686 	EXP 	circle_1: autoDraw = True
96.5686 	EXP 	circle_2: autoDraw = True
96.7019 	EXP 	circle_1: autoDraw = False
96.7019 	EXP 	circle_2: autoDraw = False
96.7767 	EXP 	question: autoDraw = True
98.2355 	DATA 	Keypress: right
98.2372 	EXP 	New trial (rep=13, index=0): None
98.2600 	EXP 	circle_1: autoDraw = False
98.2600 	EXP 	circle_2: autoDraw = False
98.2600 	EXP 	question: autoDraw = False
98.2600 	EXP 	fixational_point_2: autoDraw = False
98.2600 	EXP 	fixational_point_2: autoDraw = True
98.8520 	EXP 	fixational_point_2: autoDraw = False
98.8767 	EXP 	circle_1: autoDraw = True
98.8767 	EXP 	circle_2: autoDraw = True
99.0019 	EXP 	circle_1: autoDraw = False
99.0019 	EXP 	circle_2: autoDraw = False
99.0767 	EXP 	question: autoDraw = True
100.0194 	DATA 	Keypress: down
100.0370 	EXP 	New trial (rep=14, index=0): None
100.0600 	EXP 	circle_1: autoDraw = False
100.0600 	EXP 	circle_2: autoDraw = False
100.0600 	EXP 	question: autoDraw = False
100.0600 	EXP 	fixational_point_2: autoDraw = False
100.0600 	EXP 	fixational_point_2: autoDraw = True
100.6519 	EXP 	fixational_point_2: autoDraw = False
100.6686 	EXP 	circle_1: autoDraw = True
100.6686 	EXP 	circle_2: autoDraw = True
100.8019 	EXP 	circle_1: autoDraw = False
100.8019 	EXP 	circle_2: autoDraw = False
100.8767 	EXP 	question: autoDraw = True
101.3021 	DATA 	Keypress: right
101.3038 	EXP 	New trial (rep=15, index=0): None
101.3267 	EXP 	circle_1: autoDraw = False
101.3267 	EXP 	circle_2: autoDraw = False
101.3267 	EXP 	question: autoDraw = False
101.3267 	EXP 	fixational_point_2: autoDraw = False
101.3267 	EXP 	fixational_point_2: autoDraw = True
101.9185 	EXP 	fixational_point_2: autoDraw = False
101.9353 	EXP 	circle_1: autoDraw = True
101.9353 	EXP 	circle_2: autoDraw = True
102.0686 	EXP 	circle_1: autoDraw = False
102.0686 	EXP 	circle_2: autoDraw = False
102.1434 	EXP 	question: autoDraw = True
103.7355 	DATA 	Keypress: right
103.7371 	EXP 	New trial (rep=16, index=0): None
103.7600 	EXP 	circle_1: autoDraw = False
103.7600 	EXP 	circle_2: autoDraw = False
103.7600 	EXP 	question: autoDraw = False
103.7600 	EXP 	fixational_point_2: autoDraw = False
103.7600 	EXP 	fixational_point_2: autoDraw = True
104.3600 	EXP 	fixational_point_2: autoDraw = False
104.3852 	EXP 	circle_1: autoDraw = True
104.3852 	EXP 	circle_2: autoDraw = True
104.5019 	EXP 	circle_1: autoDraw = False
104.5019 	EXP 	circle_2: autoDraw = False
104.5767 	EXP 	question: autoDraw = True
105.7521 	DATA 	Keypress: down
105.7538 	EXP 	New trial (rep=17, index=0): None
105.7767 	EXP 	circle_1: autoDraw = False
105.7767 	EXP 	circle_2: autoDraw = False
105.7767 	EXP 	question: autoDraw = False
105.7767 	EXP 	fixational_point_2: autoDraw = False
105.7767 	EXP 	fixational_point_2: autoDraw = True
106.3685 	EXP 	fixational_point_2: autoDraw = False
106.3852 	EXP 	circle_1: autoDraw = True
106.3852 	EXP 	circle_2: autoDraw = True
106.5185 	EXP 	circle_1: autoDraw = False
106.5185 	EXP 	circle_2: autoDraw = False
106.5933 	EXP 	question: autoDraw = True
108.3188 	DATA 	Keypress: down
108.3205 	EXP 	New trial (rep=18, index=0): None
108.3433 	EXP 	circle_1: autoDraw = False
108.3433 	EXP 	circle_2: autoDraw = False
108.3433 	EXP 	question: autoDraw = False
108.3433 	EXP 	fixational_point_2: autoDraw = False
108.3433 	EXP 	fixational_point_2: autoDraw = True
108.9352 	EXP 	fixational_point_2: autoDraw = False
108.9518 	EXP 	circle_1: autoDraw = True
108.9518 	EXP 	circle_2: autoDraw = True
109.0852 	EXP 	circle_1: autoDraw = False
109.0852 	EXP 	circle_2: autoDraw = False
109.1600 	EXP 	question: autoDraw = True
109.4854 	DATA 	Keypress: right
109.4870 	EXP 	New trial (rep=19, index=0): None
109.5100 	EXP 	circle_1: autoDraw = False
109.5100 	EXP 	circle_2: autoDraw = False
109.5100 	EXP 	question: autoDraw = False
109.5100 	EXP 	fixational_point_2: autoDraw = False
109.5100 	EXP 	fixational_point_2: autoDraw = True
110.1018 	EXP 	fixational_point_2: autoDraw = False
110.1185 	EXP 	circle_1: autoDraw = True
110.1185 	EXP 	circle_2: autoDraw = True
110.2518 	EXP 	circle_1: autoDraw = False
110.2518 	EXP 	circle_2: autoDraw = False
110.3266 	EXP 	question: autoDraw = True
111.2360 	DATA 	Keypress: left
111.2536 	EXP 	New trial (rep=20, index=0): None
111.2766 	EXP 	circle_1: autoDraw = False
111.2766 	EXP 	circle_2: autoDraw = False
111.2766 	EXP 	question: autoDraw = False
111.2766 	EXP 	fixational_point_2: autoDraw = False
111.2766 	EXP 	fixational_point_2: autoDraw = True
111.8685 	EXP 	fixational_point_2: autoDraw = False
111.8933 	EXP 	circle_1: autoDraw = True
111.8933 	EXP 	circle_2: autoDraw = True
112.0185 	EXP 	circle_1: autoDraw = False
112.0185 	EXP 	circle_2: autoDraw = False
112.0933 	EXP 	question: autoDraw = True
112.9854 	DATA 	Keypress: down
112.9870 	EXP 	New trial (rep=21, index=0): None
113.0099 	EXP 	circle_1: autoDraw = False
113.0099 	EXP 	circle_2: autoDraw = False
113.0099 	EXP 	question: autoDraw = False
113.0099 	EXP 	fixational_point_2: autoDraw = False
113.0099 	EXP 	fixational_point_2: autoDraw = True
113.6018 	EXP 	fixational_point_2: autoDraw = False
113.6184 	EXP 	circle_1: autoDraw = True
113.6184 	EXP 	circle_2: autoDraw = True
113.7518 	EXP 	circle_1: autoDraw = False
113.7518 	EXP 	circle_2: autoDraw = False
113.8266 	EXP 	question: autoDraw = True
114.5187 	DATA 	Keypress: left
114.5204 	EXP 	New trial (rep=22, index=0): None
114.5433 	EXP 	circle_1: autoDraw = False
114.5433 	EXP 	circle_2: autoDraw = False
114.5433 	EXP 	question: autoDraw = False
114.5433 	EXP 	fixational_point_2: autoDraw = False
114.5433 	EXP 	fixational_point_2: autoDraw = True
115.1351 	EXP 	fixational_point_2: autoDraw = False
115.1518 	EXP 	circle_1: autoDraw = True
115.1518 	EXP 	circle_2: autoDraw = True
115.2851 	EXP 	circle_1: autoDraw = False
115.2851 	EXP 	circle_2: autoDraw = False
115.3599 	EXP 	question: autoDraw = True
115.8021 	DATA 	Keypress: left
115.8039 	EXP 	New trial (rep=23, index=0): None
115.8265 	EXP 	circle_1: autoDraw = False
115.8265 	EXP 	circle_2: autoDraw = False
115.8265 	EXP 	question: autoDraw = False
115.8265 	EXP 	fixational_point_2: autoDraw = False
115.8265 	EXP 	fixational_point_2: autoDraw = True
116.4185 	EXP 	fixational_point_2: autoDraw = False
116.4351 	EXP 	circle_1: autoDraw = True
116.4351 	EXP 	circle_2: autoDraw = True
116.5684 	EXP 	circle_1: autoDraw = False
116.5684 	EXP 	circle_2: autoDraw = False
116.6432 	EXP 	question: autoDraw = True
117.0687 	DATA 	Keypress: left
117.0703 	EXP 	New trial (rep=24, index=0): None
117.0932 	EXP 	circle_1: autoDraw = False
117.0932 	EXP 	circle_2: autoDraw = False
117.0932 	EXP 	question: autoDraw = False
117.0932 	EXP 	fixational_point_2: autoDraw = False
117.0932 	EXP 	fixational_point_2: autoDraw = True
117.6851 	EXP 	fixational_point_2: autoDraw = False
117.7018 	EXP 	circle_1: autoDraw = True
117.7018 	EXP 	circle_2: autoDraw = True
117.8351 	EXP 	circle_1: autoDraw = False
117.8351 	EXP 	circle_2: autoDraw = False
117.9185 	EXP 	question: autoDraw = True
118.4853 	DATA 	Keypress: down
118.4870 	EXP 	New trial (rep=25, index=0): None
118.5099 	EXP 	circle_1: autoDraw = False
118.5099 	EXP 	circle_2: autoDraw = False
118.5099 	EXP 	question: autoDraw = False
118.5099 	EXP 	fixational_point_2: autoDraw = False
118.5099 	EXP 	fixational_point_2: autoDraw = True
119.1018 	EXP 	fixational_point_2: autoDraw = False
119.1184 	EXP 	circle_1: autoDraw = True
119.1184 	EXP 	circle_2: autoDraw = True
119.2518 	EXP 	circle_1: autoDraw = False
119.2518 	EXP 	circle_2: autoDraw = False
119.3265 	EXP 	question: autoDraw = True
119.7353 	DATA 	Keypress: left
119.7370 	EXP 	New trial (rep=26, index=0): None
119.7599 	EXP 	circle_1: autoDraw = False
119.7599 	EXP 	circle_2: autoDraw = False
119.7599 	EXP 	question: autoDraw = False
119.7599 	EXP 	fixational_point_2: autoDraw = False
119.7599 	EXP 	fixational_point_2: autoDraw = True
120.3518 	EXP 	fixational_point_2: autoDraw = False
120.3684 	EXP 	circle_1: autoDraw = True
120.3684 	EXP 	circle_2: autoDraw = True
120.5018 	EXP 	circle_1: autoDraw = False
120.5018 	EXP 	circle_2: autoDraw = False
120.5765 	EXP 	question: autoDraw = True
121.0686 	DATA 	Keypress: down
121.0703 	EXP 	New trial (rep=27, index=0): None
121.0932 	EXP 	circle_1: autoDraw = False
121.0932 	EXP 	circle_2: autoDraw = False
121.0932 	EXP 	question: autoDraw = False
121.0932 	EXP 	fixational_point_2: autoDraw = False
121.0932 	EXP 	fixational_point_2: autoDraw = True
121.6851 	EXP 	fixational_point_2: autoDraw = False
121.7017 	EXP 	circle_1: autoDraw = True
121.7017 	EXP 	circle_2: autoDraw = True
121.8351 	EXP 	circle_1: autoDraw = False
121.8351 	EXP 	circle_2: autoDraw = False
121.9098 	EXP 	question: autoDraw = True
122.2520 	DATA 	Keypress: left
122.2537 	EXP 	New trial (rep=28, index=0): None
122.2765 	EXP 	circle_1: autoDraw = False
122.2765 	EXP 	circle_2: autoDraw = False
122.2765 	EXP 	question: autoDraw = False
122.2765 	EXP 	fixational_point_2: autoDraw = False
122.2765 	EXP 	fixational_point_2: autoDraw = True
122.8684 	EXP 	fixational_point_2: autoDraw = False
122.8851 	EXP 	circle_1: autoDraw = True
122.8851 	EXP 	circle_2: autoDraw = True
123.0184 	EXP 	circle_1: autoDraw = False
123.0184 	EXP 	circle_2: autoDraw = False
123.0931 	EXP 	question: autoDraw = True
123.4352 	DATA 	Keypress: right
123.4370 	EXP 	New trial (rep=29, index=0): None
123.4598 	EXP 	circle_1: autoDraw = False
123.4598 	EXP 	circle_2: autoDraw = False
123.4598 	EXP 	question: autoDraw = False
123.4598 	EXP 	fixational_point_2: autoDraw = False
123.4598 	EXP 	fixational_point_2: autoDraw = True
124.0517 	EXP 	fixational_point_2: autoDraw = False
124.0684 	EXP 	circle_1: autoDraw = True
124.0684 	EXP 	circle_2: autoDraw = True
124.2017 	EXP 	circle_1: autoDraw = False
124.2017 	EXP 	circle_2: autoDraw = False
124.2765 	EXP 	question: autoDraw = True
124.8019 	DATA 	Keypress: right
124.8036 	EXP 	New trial (rep=30, index=0): None
124.8265 	EXP 	circle_1: autoDraw = False
124.8265 	EXP 	circle_2: autoDraw = False
124.8265 	EXP 	question: autoDraw = False
