15.5112 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, bitsMode=UNKNOWN, blendMode='avg', color=array([ 0.,  0.,  0.]), colorSpace='rgb', fullscr=UNKNOWN, gamma=None, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x14F1CBD0>, name='window1', pos=[0, 0], screen=0, size=array([1920, 1080]), stereo=False, units=u'norm', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.5113 	EXP 	window1: recordFrameIntervals = False
15.6772 	EXP 	window1: recordFrameIntervals = True
15.8608 	EXP 	window1: recordFrameIntervals = False
16.2087 	EXP 	Created text_2 = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text_2', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
16.2190 	EXP 	Created bigger_circle = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='bigger_circle', opacity=1.0, ori=array(0.0), pos=array([ 3.,  0.]), size=array([ 1.,  1.]), units='cm', vertices=ndarray(...), win=Window(...))
16.2262 	EXP 	Created smaller_circle = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='smaller_circle', opacity=1.0, ori=array(0.0), pos=array([-3.,  0.]), size=array([ 2.5,  2.5]), units='cm', vertices=ndarray(...), win=Window(...))
16.2333 	EXP 	Created fixational_point_1 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-2.0, fillColor=array([ 50.,   1.,   1.]), fillColorSpace='rgb', fillRGB=array([ 50.,   1.,   1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='fixational_point_1', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.1,  0.1]), units='cm', vertices=ndarray(...), win=Window(...))
16.2405 	EXP 	Created circle_1 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='circle_1', opacity=1.0, ori=array(0.0), pos=array([ 3.,  0.]), size=array([ 2.5,  2.5]), units='cm', vertices=ndarray(...), win=Window(...))
16.2476 	EXP 	Created circle_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-1.0, fillColor=array([ 1.,  1.,  1.]), fillColorSpace='rgb', fillRGB=array([ 1.,  1.,  1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='circle_2', opacity=1.0, ori=array(0.0), pos=array([-3.,  0.]), size=array([ 2.5,  2.5]), units='cm', vertices=ndarray(...), win=Window(...))
16.2979 	EXP 	Created question = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='question', opacity=1.0, ori=0, pos=array([ 0. ,  0.3]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
16.3052 	EXP 	Created fixational_point_2 = Polygon(autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=-4.0, fillColor=array([ 50.,   1.,   1.]), fillColorSpace='rgb', fillRGB=array([ 50.,   1.,   1.]), interpolate=True, lineColor=array([ 1.,  1.,  1.]), lineColorSpace='rgb', lineRGB=array([ 1.,  1.,  1.]), lineWidth=1, name='fixational_point_2', opacity=1.0, ori=array(0.0), pos=array([ 0.,  0.]), size=array([ 0.1,  0.1]), units='cm', vertices=ndarray(...), win=Window(...))
16.3299 	EXP 	Created text = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='text', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
16.3445 	EXP 	Created thanks = TextStim(alignHoriz='center', alignVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, name='thanks', opacity=1.0, ori=0, pos=array([ 0.,  0.]), rgb=array([ 255.,  255.,  255.]), text=unicode(...), units=u'norm', win=Window(...), wrapWidth=1)
16.3604 	EXP 	text_2: autoDraw = True
56.3270 	DATA 	Keypress: space
56.3298 	EXP 	Imported conditions.csv as conditions, 30 conditions, 2 params
56.3302 	EXP 	Created sequence: random, trialTypes=30, nReps=1, seed=None
56.3306 	EXP 	New trial (rep=0, index=0): {'size': [3.0, 3.0], 'n': 2}
56.3309 	EXP 	Created sequence: random, trialTypes=1, nReps=2, seed=None
56.3311 	EXP 	New trial (rep=0, index=0): None
56.4268 	EXP 	text_2: autoDraw = False
56.4268 	EXP 	bigger_circle: size = array([ 3.,  3.])
56.4268 	EXP 	fixational_point_1: autoDraw = True
56.7683 	EXP 	bigger_circle: autoDraw = True
56.7683 	EXP 	smaller_circle: autoDraw = True
56.8935 	EXP 	bigger_circle: autoDraw = False
56.8935 	EXP 	smaller_circle: autoDraw = False
57.3272 	EXP 	New trial (rep=1, index=0): None
57.3516 	EXP 	fixational_point_1: autoDraw = False
57.3516 	EXP 	bigger_circle: autoDraw = False
57.3516 	EXP 	smaller_circle: autoDraw = False
57.3516 	EXP 	fixational_point_1: autoDraw = False
57.3516 	EXP 	bigger_circle: size = array([ 3.,  3.])
57.3516 	EXP 	fixational_point_1: autoDraw = True
57.7768 	EXP 	bigger_circle: autoDraw = True
57.7768 	EXP 	smaller_circle: autoDraw = True
57.8935 	EXP 	bigger_circle: autoDraw = False
57.8935 	EXP 	smaller_circle: autoDraw = False
58.3282 	EXP 	Created sequence: random, trialTypes=1, nReps=100, seed=None
58.3290 	EXP 	New trial (rep=0, index=0): None
58.3516 	EXP 	fixational_point_1: autoDraw = False
58.3516 	EXP 	bigger_circle: autoDraw = False
58.3516 	EXP 	smaller_circle: autoDraw = False
58.3516 	EXP 	fixational_point_1: autoDraw = False
58.3516 	EXP 	fixational_point_2: autoDraw = True
58.9434 	EXP 	fixational_point_2: autoDraw = False
58.9682 	EXP 	circle_1: autoDraw = True
58.9682 	EXP 	circle_2: autoDraw = True
59.0934 	EXP 	circle_1: autoDraw = False
59.0934 	EXP 	circle_2: autoDraw = False
59.1682 	EXP 	question: autoDraw = True
63.6270 	DATA 	Keypress: down
63.6287 	EXP 	New trial (rep=1, index=0): None
63.6515 	EXP 	circle_1: autoDraw = False
63.6515 	EXP 	circle_2: autoDraw = False
63.6515 	EXP 	question: autoDraw = False
63.6515 	EXP 	fixational_point_2: autoDraw = False
63.6515 	EXP 	fixational_point_2: autoDraw = True
64.2434 	EXP 	fixational_point_2: autoDraw = False
64.2601 	EXP 	circle_1: autoDraw = True
64.2601 	EXP 	circle_2: autoDraw = True
64.3934 	EXP 	circle_1: autoDraw = False
64.3934 	EXP 	circle_2: autoDraw = False
64.4682 	EXP 	question: autoDraw = True
68.0936 	DATA 	Keypress: down
68.0953 	EXP 	New trial (rep=2, index=0): None
68.1181 	EXP 	circle_1: autoDraw = False
68.1181 	EXP 	circle_2: autoDraw = False
68.1181 	EXP 	question: autoDraw = False
68.1181 	EXP 	fixational_point_2: autoDraw = False
68.1181 	EXP 	fixational_point_2: autoDraw = True
68.7100 	EXP 	fixational_point_2: autoDraw = False
68.7267 	EXP 	circle_1: autoDraw = True
